Date,IndexTicker,Open,High,Low,Close,Adj Close,Volume,Id
2016/02/05,GSPC,1913.069946,1913.069946,1872.650024,1880.050049,1880.050049,4929940000,7128
2016/02/08,GSPC,1873.25,1873.25,1828.459961,1853.439941,1853.439941,5636460000,7129
2016/02/09,GSPC,1848.459961,1868.25,1834.939941,1852.209961,1852.209961,5183220000,7130
2016/02/10,GSPC,1857.099976,1881.599976,1850.319946,1851.859985,1851.859985,4471170000,7131
2016/02/11,GSPC,1847,1847,1810.099976,1829.079956,1829.079956,5500800000,7132
2016/02/12,GSPC,1833.400024,1864.780029,1833.400024,1864.780029,1864.780029,4696920000,7133
2016/02/16,GSPC,1871.439941,1895.77002,1871.439941,1895.579956,1895.579956,4570670000,7134
2016/02/17,GSPC,1898.800049,1930.680054,1898.800049,1926.819946,1926.819946,5011540000,7135
2016/02/18,GSPC,1927.569946,1930,1915.089966,1917.829956,1917.829956,4436490000,7136
2016/02/19,GSPC,1916.73999,1918.780029,1902.170044,1917.780029,1917.780029,4142850000,7137
2016/02/22,GSPC,1924.439941,1946.699951,1924.439941,1945.5,1945.5,4054710000,7138
2016/02/23,GSPC,1942.380005,1942.380005,1919.439941,1921.27002,1921.27002,3890650000,7139
2016/02/24,GSPC,1917.560059,1932.079956,1891,1929.800049,1929.800049,4317250000,7140
2016/02/25,GSPC,1931.869995,1951.829956,1925.410034,1951.699951,1951.699951,4118210000,7141
2016/02/26,GSPC,1954.949951,1962.959961,1945.780029,1948.050049,1948.050049,4348510000,7142
2016/02/29,GSPC,1947.130005,1958.27002,1931.810059,1932.22998,1932.22998,4588180000,7143
2016/03/01,GSPC,1937.089966,1978.349976,1937.089966,1978.349976,1978.349976,4819750000,7144
2016/03/02,GSPC,1976.599976,1986.51001,1968.800049,1986.449951,1986.449951,4666610000,7145
2016/03/03,GSPC,1985.599976,1993.689941,1977.369995,1993.400024,1993.400024,5081700000,7146
2016/03/04,GSPC,1994.01001,2009.130005,1986.77002,1999.98999,1999.98999,6049930000,7147
2016/03/07,GSPC,1996.109985,2006.119995,1989.380005,2001.76001,2001.76001,4968180000,7148
2016/03/08,GSPC,1996.880005,1996.880005,1977.430054,1979.26001,1979.26001,4641650000,7149
2016/03/09,GSPC,1981.439941,1992.689941,1979.839966,1989.26001,1989.26001,4038120000,7150
2016/03/10,GSPC,1990.969971,2005.079956,1969.25,1989.569946,1989.569946,4376790000,7151
2016/03/11,GSPC,1994.709961,2022.369995,1994.709961,2022.189941,2022.189941,4078620000,7152
2016/03/14,GSPC,2019.27002,2024.569946,2012.050049,2019.640015,2019.640015,3487850000,7153
2016/03/15,GSPC,2015.27002,2015.939941,2005.22998,2015.930054,2015.930054,3560280000,7154
2016/03/16,GSPC,2014.23999,2032.02002,2010.040039,2027.219971,2027.219971,4057020000,7155
2016/03/17,GSPC,2026.900024,2046.23999,2022.160034,2040.589966,2040.589966,4530480000,7156
2016/03/18,GSPC,2041.160034,2052.360107,2041.160034,2049.580078,2049.580078,6503140000,7157
2016/03/21,GSPC,2047.880005,2053.909912,2043.140015,2051.600098,2051.600098,3376600000,7158
2016/03/22,GSPC,2048.639893,2056.600098,2040.569946,2049.800049,2049.800049,3418460000,7159
2016/03/23,GSPC,2048.550049,2048.550049,2034.859985,2036.709961,2036.709961,3639510000,7160
2016/03/24,GSPC,2032.47998,2036.040039,2022.48999,2035.939941,2035.939941,3407720000,7161
2016/03/28,GSPC,2037.890015,2042.670044,2031.959961,2037.050049,2037.050049,2809090000,7162
2016/03/29,GSPC,2035.75,2055.909912,2028.310059,2055.01001,2055.01001,3822330000,7163
2016/03/30,GSPC,2058.27002,2072.209961,2058.27002,2063.949951,2063.949951,3590310000,7164
2016/03/31,GSPC,2063.77002,2067.919922,2057.459961,2059.73999,2059.73999,3715280000,7165
2016/04/01,GSPC,2056.620117,2075.070068,2043.97998,2072.780029,2072.780029,3749990000,7166
2016/04/04,GSPC,2073.189941,2074.02002,2062.570068,2066.129883,2066.129883,3485710000,7167
2016/04/05,GSPC,2062.5,2062.5,2042.560059,2045.170044,2045.170044,4154920000,7168
2016/04/06,GSPC,2045.560059,2067.330078,2043.089966,2066.659912,2066.659912,3750800000,7169
2016/04/07,GSPC,2063.01001,2063.01001,2033.800049,2041.910034,2041.910034,3801250000,7170
2016/04/08,GSPC,2045.540039,2060.629883,2041.689941,2047.599976,2047.599976,3359530000,7171
2016/04/11,GSPC,2050.22998,2062.929932,2041.880005,2041.98999,2041.98999,3567840000,7172
2016/04/12,GSPC,2043.719971,2065.050049,2039.73999,2061.719971,2061.719971,4239740000,7173
2016/04/13,GSPC,2065.919922,2083.179932,2065.919922,2082.419922,2082.419922,4191830000,7174
2016/04/14,GSPC,2082.889893,2087.840088,2078.129883,2082.780029,2082.780029,3765870000,7175
2016/04/15,GSPC,2083.100098,2083.219971,2076.310059,2080.72998,2080.72998,3701450000,7176
2016/04/18,GSPC,2078.830078,2094.659912,2073.649902,2094.340088,2094.340088,3316880000,7177
2016/04/19,GSPC,2096.050049,2104.050049,2091.679932,2100.800049,2100.800049,3896830000,7178
2016/04/20,GSPC,2101.52002,2111.050049,2096.320068,2102.399902,2102.399902,4184880000,7179
2016/04/21,GSPC,2102.090088,2103.780029,2088.52002,2091.47998,2091.47998,4175290000,7180
2016/04/22,GSPC,2091.48999,2094.320068,2081.199951,2091.580078,2091.580078,3790580000,7181
2016/04/25,GSPC,2089.370117,2089.370117,2077.52002,2087.790039,2087.790039,3319740000,7182
2016/04/26,GSPC,2089.840088,2096.870117,2085.800049,2091.699951,2091.699951,3557190000,7183
2016/04/27,GSPC,2092.330078,2099.889893,2082.310059,2095.149902,2095.149902,4100110000,7184
2016/04/28,GSPC,2090.929932,2099.300049,2071.620117,2075.810059,2075.810059,4309840000,7185
2016/04/29,GSPC,2071.820068,2073.850098,2052.280029,2065.300049,2065.300049,4704720000,7186
2016/05/02,GSPC,2067.169922,2083.419922,2066.110107,2081.429932,2081.429932,3841110000,7187
2016/05/03,GSPC,2077.179932,2077.179932,2054.889893,2063.370117,2063.370117,4173390000,7188
2016/05/04,GSPC,2060.300049,2060.300049,2045.550049,2051.120117,2051.120117,4058560000,7189
2016/05/05,GSPC,2052.949951,2060.22998,2045.77002,2050.629883,2050.629883,4008530000,7190
2016/05/06,GSPC,2047.77002,2057.719971,2039.449951,2057.139893,2057.139893,3796350000,7191
2016/05/09,GSPC,2057.550049,2064.149902,2054.310059,2058.689941,2058.689941,3788620000,7192
2016/05/10,GSPC,2062.629883,2084.870117,2062.629883,2084.389893,2084.389893,3600200000,7193
2016/05/11,GSPC,2083.290039,2083.290039,2064.459961,2064.459961,2064.459961,3821980000,7194
2016/05/12,GSPC,2067.169922,2073.98999,2053.129883,2064.110107,2064.110107,3782390000,7195
2016/05/13,GSPC,2062.5,2066.790039,2043.130005,2046.609985,2046.609985,3579880000,7196
2016/05/16,GSPC,2046.530029,2071.879883,2046.530029,2066.659912,2066.659912,3501360000,7197
2016/05/17,GSPC,2065.040039,2065.689941,2040.819946,2047.209961,2047.209961,4108960000,7198
2016/05/18,GSPC,2044.380005,2060.610107,2034.48999,2047.630005,2047.630005,4101320000,7199
2016/05/19,GSPC,2044.209961,2044.209961,2025.910034,2040.040039,2040.040039,3846770000,7200
2016/05/20,GSPC,2041.880005,2058.350098,2041.880005,2052.320068,2052.320068,3507650000,7201
2016/05/23,GSPC,2052.22998,2055.580078,2047.26001,2048.040039,2048.040039,3055480000,7202
2016/05/24,GSPC,2052.649902,2079.669922,2052.649902,2076.060059,2076.060059,3627340000,7203
2016/05/25,GSPC,2078.929932,2094.72998,2078.929932,2090.540039,2090.540039,3859160000,7204
2016/05/26,GSPC,2091.439941,2094.300049,2087.080078,2090.100098,2090.100098,3230990000,7205
2016/05/27,GSPC,2090.060059,2099.060059,2090.060059,2099.060059,2099.060059,3079150000,7206
2016/05/31,GSPC,2100.129883,2103.47998,2088.659912,2096.949951,2096.949951,4514410000,7207
2016/06/01,GSPC,2093.939941,2100.969971,2085.100098,2099.330078,2099.330078,3525170000,7208
2016/06/02,GSPC,2097.709961,2105.26001,2088.590088,2105.26001,2105.26001,3632720000,7209
2016/06/03,GSPC,2104.070068,2104.070068,2085.360107,2099.129883,2099.129883,3627780000,7210
2016/06/06,GSPC,2100.830078,2113.360107,2100.830078,2109.409912,2109.409912,3442020000,7211
2016/06/07,GSPC,2110.179932,2119.219971,2110.179932,2112.129883,2112.129883,3534730000,7212
2016/06/08,GSPC,2112.709961,2120.550049,2112.709961,2119.120117,2119.120117,3562060000,7213
2016/06/09,GSPC,2115.649902,2117.639893,2107.72998,2115.47998,2115.47998,3290320000,7214
2016/06/10,GSPC,2109.570068,2109.570068,2089.959961,2096.070068,2096.070068,3515010000,7215
2016/06/13,GSPC,2091.75,2098.120117,2078.459961,2079.060059,2079.060059,3392030000,7216
2016/06/14,GSPC,2076.649902,2081.300049,2064.100098,2075.320068,2075.320068,3759770000,7217
2016/06/15,GSPC,2077.600098,2085.649902,2069.800049,2071.5,2071.5,3544720000,7218
2016/06/16,GSPC,2066.360107,2079.620117,2050.370117,2077.98999,2077.98999,3628280000,7219
2016/06/17,GSPC,2078.199951,2078.199951,2062.840088,2071.219971,2071.219971,4952630000,7220
2016/06/20,GSPC,2075.580078,2100.659912,2075.580078,2083.25,2083.25,3467440000,7221
2016/06/21,GSPC,2085.189941,2093.659912,2083.02002,2088.899902,2088.899902,3232880000,7222
2016/06/22,GSPC,2089.75,2099.709961,2084.360107,2085.449951,2085.449951,3168160000,7223
2016/06/23,GSPC,2092.800049,2113.320068,2092.800049,2113.320068,2113.320068,3297940000,7224
2016/06/24,GSPC,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000,7225
2016/06/27,GSPC,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000,7226
2016/06/28,GSPC,2006.670044,2036.089966,2006.670044,2036.089966,2036.089966,4385810000,7227
2016/06/29,GSPC,2042.689941,2073.129883,2042.689941,2070.77002,2070.77002,4241740000,7228
2016/06/30,GSPC,2073.169922,2098.939941,2070,2098.860107,2098.860107,4622820000,7229
2016/07/01,GSPC,2099.340088,2108.709961,2097.899902,2102.949951,2102.949951,3458890000,7230
2016/07/05,GSPC,2095.050049,2095.050049,2080.860107,2088.550049,2088.550049,3658380000,7231
2016/07/06,GSPC,2084.429932,2100.719971,2074.02002,2099.72998,2099.72998,3909380000,7232
2016/07/07,GSPC,2100.419922,2109.080078,2089.389893,2097.899902,2097.899902,3604550000,7233
2016/07/08,GSPC,2106.969971,2131.709961,2106.969971,2129.899902,2129.899902,3607500000,7234
2016/07/11,GSPC,2131.719971,2143.159912,2131.719971,2137.159912,2137.159912,3253340000,7235
2016/07/12,GSPC,2139.5,2155.399902,2139.5,2152.139893,2152.139893,4097820000,7236
2016/07/13,GSPC,2153.810059,2156.449951,2146.209961,2152.429932,2152.429932,3502320000,7237
2016/07/14,GSPC,2157.879883,2168.98999,2157.879883,2163.75,2163.75,3465610000,7238
2016/07/15,GSPC,2165.129883,2169.050049,2155.790039,2161.73999,2161.73999,3122600000,7239
2016/07/18,GSPC,2162.040039,2168.350098,2159.629883,2166.889893,2166.889893,3009310000,7240
2016/07/19,GSPC,2163.790039,2164.629883,2159.01001,2163.780029,2163.780029,2968340000,7241
2016/07/20,GSPC,2166.100098,2175.629883,2164.889893,2173.02002,2173.02002,3211860000,7242
2016/07/21,GSPC,2172.909912,2174.560059,2159.75,2165.169922,2165.169922,3438900000,7243
2016/07/22,GSPC,2166.469971,2175.110107,2163.23999,2175.030029,2175.030029,3023280000,7244
2016/07/25,GSPC,2173.709961,2173.709961,2161.949951,2168.47998,2168.47998,3057240000,7245
2016/07/26,GSPC,2168.969971,2173.540039,2160.179932,2169.179932,2169.179932,3442350000,7246
2016/07/27,GSPC,2169.810059,2174.97998,2159.070068,2166.580078,2166.580078,3995500000,7247
2016/07/28,GSPC,2166.050049,2172.850098,2159.73999,2170.060059,2170.060059,3664240000,7248
2016/07/29,GSPC,2168.830078,2177.090088,2163.48999,2173.600098,2173.600098,4038840000,7249
2016/08/01,GSPC,2173.149902,2178.290039,2166.209961,2170.840088,2170.840088,3505990000,7250
2016/08/02,GSPC,2169.939941,2170.199951,2147.580078,2157.030029,2157.030029,3848750000,7251
2016/08/03,GSPC,2156.810059,2163.790039,2152.560059,2163.790039,2163.790039,3786530000,7252
2016/08/04,GSPC,2163.51001,2168.189941,2159.070068,2164.25,2164.25,3709200000,7253
2016/08/05,GSPC,2168.790039,2182.870117,2168.790039,2182.870117,2182.870117,3663070000,7254
2016/08/08,GSPC,2183.76001,2185.439941,2177.850098,2180.889893,2180.889893,3327550000,7255
2016/08/09,GSPC,2182.23999,2187.659912,2178.610107,2181.73999,2181.73999,3334300000,7256
2016/08/10,GSPC,2182.810059,2183.409912,2172,2175.48999,2175.48999,3254950000,7257
2016/08/11,GSPC,2177.969971,2188.449951,2177.969971,2185.790039,2185.790039,3423160000,7258
2016/08/12,GSPC,2183.73999,2186.280029,2179.419922,2184.050049,2184.050049,3000660000,7259
2016/08/15,GSPC,2186.080078,2193.810059,2186.080078,2190.149902,2190.149902,3078530000,7260
2016/08/16,GSPC,2186.23999,2186.23999,2178.139893,2178.149902,2178.149902,3196400000,7261
2016/08/17,GSPC,2177.840088,2183.080078,2168.5,2182.219971,2182.219971,3388910000,7262
2016/08/18,GSPC,2181.899902,2187.030029,2180.459961,2187.02002,2187.02002,3300570000,7263
2016/08/19,GSPC,2184.23999,2185,2175.129883,2183.870117,2183.870117,3084800000,7264
2016/08/22,GSPC,2181.580078,2185.149902,2175.959961,2182.639893,2182.639893,2777550000,7265
2016/08/23,GSPC,2187.810059,2193.419922,2186.800049,2186.899902,2186.899902,3041490000,7266
2016/08/24,GSPC,2185.090088,2186.659912,2171.25,2175.439941,2175.439941,3148280000,7267
2016/08/25,GSPC,2173.290039,2179,2169.73999,2172.469971,2172.469971,2969310000,7268
2016/08/26,GSPC,2175.100098,2187.939941,2160.389893,2169.040039,2169.040039,3342340000,7269
2016/08/29,GSPC,2170.189941,2183.47998,2170.189941,2180.379883,2180.379883,2654780000,7270
2016/08/30,GSPC,2179.449951,2182.27002,2170.409912,2176.120117,2176.120117,3006800000,7271
2016/08/31,GSPC,2173.560059,2173.790039,2161.350098,2170.949951,2170.949951,3766390000,7272
2016/09/01,GSPC,2171.330078,2173.560059,2157.090088,2170.860107,2170.860107,3392120000,7273
2016/09/02,GSPC,2177.48999,2184.870117,2173.590088,2179.97998,2179.97998,3091120000,7274
2016/09/06,GSPC,2181.610107,2186.570068,2175.100098,2186.47998,2186.47998,3447650000,7275
2016/09/07,GSPC,2185.169922,2187.870117,2179.070068,2186.159912,2186.159912,3319420000,7276
2016/09/08,GSPC,2182.76001,2184.939941,2177.48999,2181.300049,2181.300049,3727840000,7277
2016/09/09,GSPC,2169.080078,2169.080078,2127.810059,2127.810059,2127.810059,4233960000,7278
2016/09/12,GSPC,2120.860107,2163.300049,2119.120117,2159.040039,2159.040039,4010480000,7279
2016/09/13,GSPC,2150.469971,2150.469971,2120.27002,2127.02002,2127.02002,4141670000,7280
2016/09/14,GSPC,2127.860107,2141.330078,2119.899902,2125.77002,2125.77002,3664100000,7281
2016/09/15,GSPC,2125.360107,2151.310059,2122.360107,2147.26001,2147.26001,3373720000,7282
2016/09/16,GSPC,2146.47998,2146.47998,2131.199951,2139.159912,2139.159912,5014360000,7283
2016/09/19,GSPC,2143.98999,2153.610107,2135.909912,2139.120117,2139.120117,3163000000,7284
2016/09/20,GSPC,2145.939941,2150.800049,2139.169922,2139.76001,2139.76001,3140730000,7285
2016/09/21,GSPC,2144.580078,2165.110107,2139.570068,2163.120117,2163.120117,3712090000,7286
2016/09/22,GSPC,2170.939941,2179.98999,2170.939941,2177.179932,2177.179932,3552830000,7287
2016/09/23,GSPC,2173.290039,2173.75,2163.969971,2164.689941,2164.689941,3317190000,7288
2016/09/26,GSPC,2158.540039,2158.540039,2145.040039,2146.100098,2146.100098,3216170000,7289
2016/09/27,GSPC,2146.040039,2161.129883,2141.550049,2159.929932,2159.929932,3437770000,7290
2016/09/28,GSPC,2161.850098,2172.399902,2151.790039,2171.370117,2171.370117,3891460000,7291
2016/09/29,GSPC,2168.899902,2172.669922,2145.199951,2151.129883,2151.129883,4249220000,7292
2016/09/30,GSPC,2156.51001,2175.300049,2156.51001,2168.27002,2168.27002,4173340000,7293
2016/10/03,GSPC,2164.330078,2164.409912,2154.77002,2161.199951,2161.199951,3137550000,7294
2016/10/04,GSPC,2163.370117,2165.459961,2144.01001,2150.48999,2150.48999,3750890000,7295
2016/10/05,GSPC,2155.149902,2163.949951,2155.149902,2159.72998,2159.72998,3906550000,7296
2016/10/06,GSPC,2158.219971,2162.929932,2150.280029,2160.77002,2160.77002,3461550000,7297
2016/10/07,GSPC,2164.189941,2165.860107,2144.850098,2153.73999,2153.73999,3619890000,7298
2016/10/10,GSPC,2160.389893,2169.600098,2160.389893,2163.659912,2163.659912,2916550000,7299
2016/10/11,GSPC,2161.350098,2161.560059,2128.840088,2136.72998,2136.72998,3438270000,7300
2016/10/12,GSPC,2137.669922,2145.360107,2132.77002,2139.179932,2139.179932,2977100000,7301
2016/10/13,GSPC,2130.26001,2138.189941,2114.719971,2132.550049,2132.550049,3580450000,7302
2016/10/14,GSPC,2139.679932,2149.189941,2132.97998,2132.97998,2132.97998,3228150000,7303
2016/10/17,GSPC,2132.949951,2135.610107,2124.429932,2126.5,2126.5,2830390000,7304
2016/10/18,GSPC,2138.310059,2144.379883,2135.48999,2139.600098,2139.600098,3170000000,7305
2016/10/19,GSPC,2140.810059,2148.439941,2138.149902,2144.290039,2144.290039,3362670000,7306
2016/10/20,GSPC,2142.51001,2147.179932,2133.439941,2141.340088,2141.340088,3337170000,7307
2016/10/21,GSPC,2139.429932,2142.629883,2130.090088,2141.159912,2141.159912,3448850000,7308
2016/10/24,GSPC,2148.5,2154.790039,2146.909912,2151.330078,2151.330078,3357320000,7309
2016/10/25,GSPC,2149.719971,2151.439941,2141.929932,2143.159912,2143.159912,3751340000,7310
2016/10/26,GSPC,2136.969971,2145.72998,2131.590088,2139.429932,2139.429932,3775200000,7311
2016/10/27,GSPC,2144.060059,2147.129883,2132.52002,2133.040039,2133.040039,4204830000,7312
2016/10/28,GSPC,2132.22998,2140.719971,2119.360107,2126.409912,2126.409912,4019510000,7313
2016/10/31,GSPC,2129.780029,2133.25,2125.530029,2126.149902,2126.149902,3922400000,7314
2016/11/01,GSPC,2128.679932,2131.449951,2097.850098,2111.719971,2111.719971,4532160000,7315
2016/11/02,GSPC,2109.429932,2111.76001,2094,2097.939941,2097.939941,4248580000,7316
2016/11/03,GSPC,2098.800049,2102.560059,2085.22998,2088.659912,2088.659912,3886740000,7317
2016/11/04,GSPC,2083.790039,2099.070068,2083.790039,2085.179932,2085.179932,3837860000,7318
2016/11/07,GSPC,2100.590088,2132,2100.590088,2131.52002,2131.52002,3736060000,7319
2016/11/08,GSPC,2129.919922,2146.870117,2123.560059,2139.560059,2139.560059,3916930000,7320
2016/11/09,GSPC,2131.560059,2170.100098,2125.350098,2163.26001,2163.26001,6264150000,7321
2016/11/10,GSPC,2167.48999,2182.300049,2151.169922,2167.47998,2167.47998,6451640000,7322
2016/11/11,GSPC,2162.709961,2165.919922,2152.48999,2164.449951,2164.449951,4988050000,7323
2016/11/14,GSPC,2165.639893,2171.360107,2156.080078,2164.199951,2164.199951,5367200000,7324
2016/11/15,GSPC,2168.290039,2180.840088,2166.379883,2180.389893,2180.389893,4543860000,7325
2016/11/16,GSPC,2177.530029,2179.219971,2172.199951,2176.939941,2176.939941,3830590000,7326
2016/11/17,GSPC,2178.610107,2188.060059,2176.649902,2187.120117,2187.120117,3809160000,7327
2016/11/18,GSPC,2186.850098,2189.889893,2180.379883,2181.899902,2181.899902,3572400000,7328
2016/11/21,GSPC,2186.429932,2198.699951,2186.429932,2198.179932,2198.179932,3607010000,7329
2016/11/22,GSPC,2201.560059,2204.800049,2194.51001,2202.939941,2202.939941,3957940000,7330
2016/11/23,GSPC,2198.550049,2204.719971,2194.51001,2204.719971,2204.719971,3418640000,7331
2016/11/25,GSPC,2206.27002,2213.350098,2206.27002,2213.350098,2213.350098,1584600000,7332
2016/11/28,GSPC,2210.209961,2211.139893,2200.360107,2201.719971,2201.719971,3505650000,7333
2016/11/29,GSPC,2200.76001,2210.459961,2198.149902,2204.659912,2204.659912,3706560000,7334
2016/11/30,GSPC,2204.969971,2214.100098,2198.810059,2198.810059,2198.810059,5533980000,7335
2016/12/01,GSPC,2200.169922,2202.600098,2187.439941,2191.080078,2191.080078,5063740000,7336
2016/12/02,GSPC,2191.120117,2197.949951,2188.370117,2191.949951,2191.949951,3779500000,7337
2016/12/05,GSPC,2200.649902,2209.419922,2199.969971,2204.709961,2204.709961,3895230000,7338
2016/12/06,GSPC,2207.26001,2212.780029,2202.209961,2212.22998,2212.22998,3855320000,7339
2016/12/07,GSPC,2210.719971,2241.629883,2208.929932,2241.350098,2241.350098,4501820000,7340
2016/12/08,GSPC,2241.129883,2251.689941,2237.570068,2246.189941,2246.189941,4200580000,7341
